,class,RefusedBequest
1955,com.badlogic.gdx.physics.bullet.dynamics.btJointFeedback,0.0
1956,java.nio.DirectReadOnlyByteBuffer,0.0
1957,com.badlogic.gdx.tests.examples.MoveSpriteExample,0.0
1958,com.badlogic.gdx.physics.bullet.collision.btCollisionObjectFloatData,0.0
1959,com.badlogic.gdx.physics.bullet.collision.btOptimizedBvhNodeFloatData,0.0
1960,com.badlogic.gdx.graphics.g2d.DistanceFieldFont.DistanceFieldFontCache,0.0
1961,com.badlogic.gdx.physics.bullet.softbody.btSoftRigidCollisionAlgorithm,0.0
1962,com.badlogic.gdx.scenes.scene2d.ui.TextField.OnscreenKeyboard,0.0
1963,com.badlogic.gdx.backends.gwt.widgets.ProgressBar.TextFormatter,0.0
1964,com.badlogic.gdx.tools.hiero.Hiero.Splash.27,0.0
1965,com.badlogic.gdx.physics.bullet.softbody.SoftBodyFaceData,0.0
1966,com.badlogic.gdx.tests.lwjgl3.MultiWindowTest.MainWindow.1,0.0
1967,com.badlogic.gdx.backends.iosrobovm.IOSApplicationConfiguration,0.0
1968,com.badlogic.gdx.scenes.scene2d.utils.DragAndDrop,0.0
1969,com.badlogic.gdx.tests.TreeTest.1,0.0
1970,org.jbox2d.collision.Collision.ClipVertex,0.0
1971,com.badlogic.gdx.tests.g3d.ShaderLoader,0.0
1972,com.badlogic.gdx.tests.TreeTest.2,0.0
1973,com.badlogic.gdx.tests.TreeTest.3,0.0
1974,com.badlogic.gdx.tests.ImageScaleTest,0.0
1975,com.badlogic.gdx.tests.ViewportTest1,0.0
1976,com.badlogic.gdx.graphics.Pixmap.DrawType,0.0
1977,com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.Rotational2D,0.0
1978,com.badlogic.gdx.tests.ViewportTest2,0.0
1979,com.badlogic.gdx.tests.ViewportTest3,0.0
1980,com.badlogic.gdx.graphics.g3d.ModelCache.SimpleMeshPool,0.0
1981,com.badlogic.gdx.tests.GroupTest.TestGroup,0.0
1982,com.badlogic.gdx.physics.bullet.collision.integer_comparator,0.0
1983,com.badlogic.gdx.physics.bullet.collision.btElement,0.0
1984,com.badlogic.gdx.graphics.g3d.particles.renderers.BillboardRenderer,0.0
1985,com.badlogic.gdx.tests.bullet.InternalTickTest,0.0
1986,com.badlogic.gdx.maps.tiled.objects.TiledMapTileMapObject,0.0
1987,com.google.gwt.webgl.client.WebGLTexture,0.0
1988,com.badlogic.gdx.tools.texturepacker.TexturePacker.ProgressListener,0.0
1989,com.badlogic.gdx.tools.distancefield.DistanceFieldGenerator,0.0
1990,com.badlogic.gdx.graphics.g3d.particles.ParticleShader.Config,0.0
1991,com.badlogic.gdx.utils.DataOutput,0.0
1992,com.badlogic.gdx.physics.box2d.Manifold.ManifoldPoint,0.0
1993,com.badlogic.gdx.setup.SetupPreferences,0.0
1994,com.badlogic.gdx.physics.bullet.dynamics.DynamicsConstants,0.0
1995,com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier.Rotational3D,0.0
1996,com.badlogic.gdx.tools.particleeditor.OptionsPanel.5,0.0
1997,com.badlogic.gdx.tools.particleeditor.OptionsPanel.4,0.0
1998,com.badlogic.gdx.tests.BitmapFontAlignmentTest.1,0.0
1999,com.badlogic.gdx.tools.particleeditor.OptionsPanel.6,0.0
2000,com.badlogic.gdx.backends.iosrobovm.IOSGraphics,0.0
2001,com.badlogic.gdx.physics.bullet.collision.btMprCollisionDescription,0.0
2002,com.badlogic.gdx.tools.particleeditor.OptionsPanel.1,0.0
2003,com.badlogic.gdx.tools.particleeditor.OptionsPanel.3,0.0
2004,com.badlogic.gdx.tools.particleeditor.OptionsPanel.2,0.0
2005,com.badlogic.gdx.tests.g3d.shadows.system.realistic.MainShader,0.0
2006,com.badlogic.gdx.net.ServerSocket,0.0
2007,com.badlogic.gdx.physics.bullet.collision.btContinuousConvexCollision,0.0
2008,com.badlogic.gdx.tests.AssetManagerTest,0.0
2009,com.badlogic.gdx.tests.g3d.FogTest,0.0
2010,com.badlogic.gdx.tests.bullet.RayCastTest,0.0
2011,com.badlogic.gdx.scenes.scene2d.ui.TextArea.TextAreaListener,0.0
2012,com.badlogic.gdx.tools.flame.CustomCardLayout,0.0
2013,com.badlogic.gdx.utils.LongMap,0.0
2014,com.badlogic.gdx.tests.DelaunayTriangulatorTest,0.0
2015,com.badlogic.gdx.tests.ShortSoundTest,0.0
2016,com.badlogic.gdx.setup.SettingsDialog.4,0.0
2017,com.badlogic.gdx.setup.SettingsDialog.1,0.0
2018,com.badlogic.gdx.physics.bullet.dynamics.btTypedConstraintFloatData,0.0
2019,com.badlogic.gdx.setup.SettingsDialog.3,0.0
2020,com.badlogic.gdx.setup.SettingsDialog.2,0.0
2021,com.badlogic.gdx.utils.ObjectIntMap.Entries,0.0
2022,com.badlogic.gdx.backends.headless.mock.audio.MockAudio,0.0
2023,com.badlogic.gdx.tiledmappacker.TiledMapPacker.TiledMapPackerSettings,0.0
2024,com.badlogic.gdx.utils.StringBuilder,0.0
2025,com.badlogic.gdx.tests.DirtyRenderingTest,0.0
2026,com.badlogic.gdx.physics.bullet.collision.btGimBvhTreeNodeArray.less,0.0
2027,com.badlogic.gdx.physics.bullet.softbody.btSoftBody.eFeature,0.0
2028,com.badlogic.gdx.maps.tiled.TiledMapImageLayer,0.0
2029,com.badlogic.gdx.graphics.g3d.particles.values.LineSpawnShapeValue,0.0
2030,com.badlogic.gdx.graphics.g3d.particles.ResourceData,0.0
2031,com.badlogic.gdx.tools.particleeditor.GradientPanel.GradientEditor,0.0
2032,com.badlogic.gdx.scenes.scene2d.ui.Button.ButtonStyle,0.0
2033,com.badlogic.gdx.backends.iosrobovm.objectal.ALBuffer,0.0
2034,com.badlogic.gdx.tests.I18NMessageTest,0.0
2035,com.badlogic.gdx.tests.g3d.BaseG3dTest,0.0
2036,com.badlogic.gdx.physics.box2d.ContactListener,0.0
2037,com.badlogic.gdx.physics.bullet.collision.btQuantizedBvh,0.0
2038,com.badlogic.gdx.tests.g3d.FrameBufferCubemapTest,0.0
2039,com.badlogic.gdx.tests.extensions.FreeTypeAtlasTest,0.0
2040,com.badlogic.gdx.physics.bullet.collision.GIM_BVH_TREE_NODE,0.0
2041,com.badlogic.gdx.scenes.scene2d.ui.Tooltip,0.0
2042,com.badlogic.gdx.backends.gwt.webaudio.AudioControlGraphPool,0.0
2043,com.badlogic.gdx.tools.flame.GradientPanel.GradientEditor.7,0.0
2044,com.badlogic.gdx.tools.flame.GradientPanel.GradientEditor.8,0.0
2045,com.badlogic.gdx.tools.flame.NumericPanel,0.0
2046,com.badlogic.gdx.physics.bullet.dynamics.SWIGTYPE_p_btAlignedObjectArrayT_btMultiBodySolverConstraint_t,0.0
2047,com.badlogic.gdx.physics.bullet.extras.SWIGTYPE_p_vecx,0.0
2048,com.badlogic.gdx.graphics.g3d.particles.renderers.PointSpriteControllerRenderData,0.0
2049,com.badlogic.gdx.physics.bullet.collision.SWIGTYPE_p_f_r_btBroadphasePair_r_btCollisionDispatcher_r_q_const__btDispatcherInfo__void,0.0
2050,com.badlogic.gdx.physics.bullet.softbody.btSoftColliders.CollideCL_SS,0.0
2051,com.badlogic.gdx.graphics.Pixmap.1.2,0.0
2052,com.badlogic.gdx.tests.CursorTest,0.0
2053,com.badlogic.gdx.physics.bullet.linearmath.SWIGTYPE_p_btAlignedObjectArrayT_btDynamicsWorldFloatData_p_t,0.0
2054,com.badlogic.gdx.physics.bullet.collision.GIM_HASH_NODE_CMP_KEY_MACRO,0.0
2055,org.jbox2d.pooling.arrays.Vec2Array,0.0
2056,com.badlogic.gdx.physics.bullet.softbody.btEigen,0.0
2057,com.badlogic.gdx.graphics.g2d.freetype.FreeTypeFontGenerator.FreeTypeFontParameter,0.0
2058,com.badlogic.gdx.tests.lwjgl3.DragNDropTest,0.0
2059,com.badlogic.gdx.graphics.g3d.particles.influencers.ModelInfluencer.Random.ModelInstancePool,0.0
2060,com.badlogic.gdx.graphics.g3d.particles.influencers.SimpleInfluencer,0.0
2061,com.badlogic.gdx.physics.box2d.joints.MouseJointDef,0.0
2062,com.badlogic.gdx.physics.bullet.inversedynamics.InverseDynamicsJNI,0.0
2063,com.badlogic.gdx.tests.bullet.CollisionTest,0.0
2064,java.nio.CharArrayBuffer,0.0
2065,com.badlogic.gdx.physics.bullet.collision.btPersistentManifoldArray,0.0
2066,com.badlogic.gdx.physics.bullet.collision.btPrimitiveTriangle,0.0
2067,com.badlogic.gdx.graphics.g2d.ParticleEmitter.SpawnShapeValue,0.0
2068,com.badlogic.gdx.backends.gwt.GwtUtils,0.0
2069,com.badlogic.gdx.scenes.scene2d.actions.MoveToAction,0.0
2070,com.badlogic.gdx.graphics.g2d.TextureAtlas.TextureAtlasData.10,0.0
2071,com.badlogic.gdx.backends.gwt.preloader.PreloaderBundleGenerator,0.0
2072,com.badlogic.gdx.physics.bullet.collision.btCollisionObjectConstArray.less,0.0
2073,com.badlogic.gdx.graphics.g2d.TextureAtlas.TextureAtlasData.12,0.0
2074,com.badlogic.gdx.graphics.g2d.TextureAtlas.TextureAtlasData.11,0.0
2075,com.badlogic.gdx.graphics.g2d.TextureAtlas.TextureAtlasData.14,0.0
2076,com.badlogic.gdx.graphics.g2d.TextureAtlas.TextureAtlasData.13,0.0
2077,com.badlogic.gdx.physics.bullet.dynamics.btTypedConstraint,1.0
2078,com.badlogic.gdx.physics.bullet.collision.btBU_Simplex1to4,1.0
2079,org.jbox2d.particle.VoronoiDiagram.Generator,0.0
2080,com.badlogic.gdx.graphics.g3d.Material,0.0
2081,com.badlogic.gdx.physics.bullet.dynamics.btMultiBodyLinkDoubleData,0.0
2082,com.badlogic.gdx.graphics.glutils.MipMapGenerator,0.0
2083,com.badlogic.gdx.physics.bullet.collision.btConvexConcaveCollisionAlgorithm.CreateFunc,0.0
2084,com.badlogic.gdx.physics.bullet.collision.btConvexTriangleMeshShape,1.0
2085,com.badlogic.gdx.tools.particleeditor.SpawnPanel,0.0
2086,org.jbox2d.dynamics.Filter,0.0
2087,com.badlogic.gdx.backends.android.AndroidAudio,0.0
2088,com.badlogic.gdx.backends.lwjgl3.audio.OpenALMusic,0.0
2089,com.badlogic.gdx.physics.bullet.collision.GIM_CONTACT,0.0
2090,com.badlogic.gdx.math.MathUtils.Sin,0.0
2091,com.badlogic.gdx.tests.lwjgl3.DragNDropTest.1,0.0
2092,com.badlogic.gdx.tests.AnnotationTest.TestEnum,0.0
2093,com.badlogic.gdx.physics.bullet.dynamics.btFixedConstraint,0.0
2094,com.badlogic.gdx.tests.extensions.FreeTypePackTest,0.0
2095,com.badlogic.gdx.physics.box2d.BodyDef,0.0
2096,com.badlogic.gdx.tests.ReflectionCorrectnessTest.Expectation,0.0
2097,com.badlogic.gdx.tests.CoordinatesTest.2,0.0
2098,com.badlogic.gdx.maps.tiled.TiledMapTile,0.0
2099,com.badlogic.gdx.tests.CoordinatesTest.1,0.0
2100,com.badlogic.gdx.scenes.scene2d.InputEvent.Type,0.0
2101,com.badlogic.gdx.physics.bullet.dynamics.btMultiBodyJacobianData,0.0
2102,com.badlogic.gdx.math.collision.CollisionTest,0.0
2103,com.badlogic.gdx.physics.bullet.collision.btSphereBoxCollisionAlgorithm,1.0
2104,com.badlogic.gdx.physics.bullet.collision.btPointCollector,1.0
2105,com.badlogic.gdx.graphics.g3d.shaders.DefaultShader.Setters.Bones,0.0
2106,com.badlogic.gdx.audio.AudioDevice,0.0
2107,com.badlogic.gdx.backends.android.ZipResourceFile,0.0
2108,com.badlogic.gdx.graphics.g3d.particles.influencers.ModelInfluencer,0.0
2109,com.badlogic.gdx.tests.GLProfilerErrorTest.1,0.0
2110,com.badlogic.gdx.physics.bullet.collision.btPolyhedralConvexAabbCachingShape,0.0
2111,com.badlogic.gdx.tools.flame.RegularEmitterPanel,0.0
2112,com.badlogic.gdx.utils.ObjectFloatMap.Keys,0.0
2113,com.badlogic.gdx.physics.bullet.collision.btDiscreteCollisionDetectorInterface,0.0
2114,com.badlogic.gdx.tests.lwjgl.LwjglTestStarter.TestList.1,0.0
2115,com.badlogic.gdx.backends.android.AndroidApplication.1,0.0
2116,com.badlogic.gdx.backends.android.AndroidApplication.2,0.0
2117,org.jbox2d.collision.Manifold,0.0
2118,com.badlogic.gdx.physics.bullet.linearmath.btSpatialForceVector,0.0
2119,com.badlogic.gdx.scenes.scene2d.actions.DelayAction,0.0
2120,com.badlogic.gdx.graphics.g2d.ParticleEmitter.NumericValue,0.0
2121,com.badlogic.gdx.graphics.g3d.environment.ShadowMap,0.0
2122,com.badlogic.gdx.tests.CpuSpriteBatchTest.DrawableActor,0.0
2123,com.badlogic.gdx.tests.ParticleEmittersTest,0.0
2124,com.badlogic.gdx.backends.lwjgl.LwjglApplet.LwjglAppletApplication,0.0
2125,com.badlogic.gdx.physics.bullet.collision.GIM_QUANTIZED_BVH_NODE_ARRAY,0.0
2126,com.badlogic.gdx.physics.bullet.softbody.btSoftBodyConcaveCollisionAlgorithm.SwappedCreateFunc,0.0
2127,com.badlogic.gdx.maps.objects.PolygonMapObject,0.0
2128,com.badlogic.gdx.tests.bullet.TriangleRaycastTest.MyTriangleRaycastCallback,0.0
2129,com.badlogic.gdx.graphics.glutils.VertexBufferObjectSubData,0.0
2130,com.badlogic.gdx.scenes.scene2d.utils.Selection,0.0
2131,com.badlogic.gdx.utils.ObjectLongMap.Entry,0.0
2132,com.badlogic.gdx.tiledmappacker.TiledMapPacker.DirFilter,0.0
2133,com.badlogic.gdx.graphics.glutils.FacedCubemapData,0.0
2134,com.badlogic.gdx.scenes.scene2d.utils.ScissorStack,0.0
2135,com.badlogic.gdx.tests.bullet.OcclusionCullingTest,0.0
2136,com.badlogic.gdx.physics.box2d.Body,0.0
2137,com.badlogic.gdx.tests.superkoalio.SuperKoalio.Koala.State,0.0
2138,com.badlogic.gdx.graphics.g3d.particles.ParallelArray.ChannelInitializer,0.0
2139,com.badlogic.gdx.tools.particleeditor.Chart.1,0.0
2140,com.badlogic.gdx.physics.box2d.joints.RopeJointDef,0.0
2141,org.jbox2d.particle.ParticleSystem.Triad,0.0
2142,org.jbox2d.dynamics.contacts.ChainAndPolygonContact,0.0
2143,com.badlogic.gdx.physics.bullet.collision.GIM_HASH_NODE_CMP_MACRO,0.0
2144,com.badlogic.gdx.tools.particleeditor.Chart.2,0.0
2145,com.badlogic.gdx.backends.android.AndroidNet,0.0
2146,com.badlogic.gdx.tools.particleeditor.GradientPanel.ColorSlider,0.0
2147,org.jbox2d.collision.WorldManifold,0.0
2148,com.badlogic.gdx.tools.texturepacker.TexturePacker,0.0
2149,com.badlogic.gdx.graphics.g3d.ModelCache.Sorter,0.0
2150,java.nio.ShortBuffer,0.0
2151,com.badlogic.gdx.backends.lwjgl3.DefaultLwjgl3Input.5,0.0
2152,com.badlogic.gdx.tools.flame.TextureAtlasPanel.1,0.0
2153,com.badlogic.gdx.backends.lwjgl3.DefaultLwjgl3Input.4,0.0
2154,com.badlogic.gdx.scenes.scene2d.ui.Window.3,0.0
2155,com.badlogic.gdx.backends.lwjgl3.DefaultLwjgl3Input.3,0.0
2156,com.badlogic.gdx.backends.lwjgl3.DefaultLwjgl3Input.2,0.0
2157,com.badlogic.gwtref.client.ReflectionCache,0.0
2158,com.badlogic.gdx.tools.flame.TextureAtlasPanel.2,0.0
2159,com.badlogic.gdx.backends.lwjgl3.DefaultLwjgl3Input.1,0.0
2160,com.badlogic.gdx.physics.bullet.dynamics.btRigidBody.btRigidBodyConstructionInfo,0.0
2161,com.badlogic.gdx.tools.flame.BillboardBatchPanel,0.0
2162,com.badlogic.gdx.scenes.scene2d.ui.Window.2,0.0
2163,org.jbox2d.particle.ParticleBodyContact,0.0
2164,com.badlogic.gdx.scenes.scene2d.ui.Window.1,0.0
2165,com.badlogic.gdx.tests.KTXTest,0.0
2166,com.badlogic.gdx.backends.lwjgl3.Lwjgl3ApplicationConfiguration,0.0
2167,com.badlogic.gdx.graphics.g2d.SpriteBatch,0.0
2168,com.badlogic.gdx.tests.bullet.BaseEntity,0.0
2169,com.badlogic.gdx.physics.bullet.softbody.btSoftBodySolver.SolverTypes,0.0
2170,com.badlogic.gdx.physics.bullet.dynamics.btRigidBodyFloatData,0.0
2171,com.badlogic.gdx.tests.box2d.Chain,0.0
2172,java.nio.BufferUnderflowException,0.0
2173,com.badlogic.gdx.physics.bullet.collision.btBroadphaseAabbCallback,0.0
2174,com.badlogic.gdx.tools.flame.LoaderButton,0.0
2175,com.badlogic.gdx.maps.ImageResolver.DirectImageResolver,0.0
2176,com.badlogic.gdx.graphics.g2d.PolygonBatch,0.0
2177,com.badlogic.gdx.setup.GdxSetup.1,0.0
2178,com.badlogic.gdx.backends.lwjgl3.Lwjgl3Application.1,0.0
2179,com.badlogic.gdx.graphics.g3d.utils.CameraInputController.CameraGestureListener,0.0
2180,com.badlogic.gdx.graphics.g3d.decals.SimpleOrthoGroupStrategy.Comparator,0.0
2181,com.badlogic.gdx.physics.bullet.softbody.SWIGTYPE_p_p_btSoftBody,0.0
2182,com.badlogic.gdx.setup.GdxSetupUI.Form.15,0.0
2183,com.badlogic.gdx.setup.GdxSetupUI.Form.14,0.0
2184,com.badlogic.gdx.setup.GdxSetupUI.Form.13,0.0
2185,com.badlogic.gdx.tests.BigMeshTest.RenderablePool,0.0
2186,com.badlogic.gdx.setup.GdxSetupUI.Form.17,0.0
2187,com.badlogic.gdx.setup.GdxSetupUI.Form.16,0.0
2188,com.badlogic.gdx.backends.iosrobovm.DefaultIOSInput.TouchEvent,0.0
2189,com.badlogic.gdx.physics.bullet.collision.btSphereSphereCollisionAlgorithm.CreateFunc,0.0
2190,com.badlogic.gdx.graphics.g3d.model.data.ModelNodeKeyframe,0.0
2191,com.badlogic.gdx.backends.lwjgl3.Lwjgl3Window.3.4,0.0
2192,com.badlogic.gdx.graphics.g2d.PixmapPacker,0.0
2193,com.badlogic.gdx.graphics.g3d.utils.TextureProvider,0.0
2194,java.nio.FloatArrayBuffer,0.0
2195,com.badlogic.gdx.backends.iosrobovm.objectal.AVAudioPlayerDelegate,0.0
2196,com.badlogic.gdx.graphics.profiling.GLErrorListener.2,0.0
2197,com.badlogic.gdx.graphics.glutils.InstanceBufferObjectSubData,0.0
2198,com.badlogic.gdx.backends.android.InputProcessorLW,0.0
2199,com.badlogic.gdx.graphics.profiling.GLErrorListener.1,0.0
2200,com.badlogic.gdx.tools.flame.TextureAtlasPanel,0.0
2201,com.badlogic.gdx.physics.bullet.dynamics.btConeTwistConstraintDoubleData,0.0
2202,com.badlogic.gdx.tests.bullet.ShootTest,0.0
2203,com.badlogic.gdx.physics.bullet.collision.btCollisionObject.CollisionFlags,0.0
2204,com.badlogic.gdx.physics.bullet.collision.btConvexShape,0.0
2205,com.google.gwt.webgl.client.WebGLRenderingContext,0.0
2206,com.badlogic.gdx.input.RemoteSender,0.0
2207,com.badlogic.gdx.tests.gwt.GwtBinaryTest,0.0
2208,com.badlogic.gdx.physics.bullet.collision.ClosestNotMeRayResultCallback,0.0
2209,com.badlogic.gdx.tests.g3d.ShaderTest.TestAttribute,0.0
2210,com.badlogic.gdx.tests.MusicTest.Song,0.0
2211,com.badlogic.gdx.backends.lwjgl3.audio.Mp3,0.0
2212,com.badlogic.gdx.physics.bullet.softbody.SWIGTYPE_p_btAlignedObjectArrayT_btSoftBody__Material_p_t,0.0
2213,com.badlogic.gdx.physics.bullet.collision.btTriangleIndexVertexArray,1.0
2214,com.badlogic.gdx.utils.QuickSelect,0.0
2215,com.badlogic.gdx.graphics.g2d.TextureAtlas.AtlasRegion,0.0
2216,java.nio.ReadOnlyLongArrayBuffer,0.0
2217,com.badlogic.gdx.tools.hiero.unicodefont.effects.EffectUtil,0.0
2218,com.badlogic.gdx.backends.lwjgl.audio.OpenALSound,0.0
2219,com.badlogic.gdx.physics.bullet.softbody.btSoftBodyConcaveCollisionAlgorithm,0.0
2220,org.jbox2d.common.Color3f,0.0
2221,com.badlogic.gdx.physics.box2d.Shape,0.0
2222,com.badlogic.gdx.tools.bmfont.BitmapFontWriter.Spacing,0.0
2223,com.badlogic.gdx.backends.android.AndroidFiles,0.0
2224,com.badlogic.gdx.tools.flame.BillboardBatchPanel.5,0.0
2225,com.badlogic.gdx.tools.flame.BillboardBatchPanel.4,0.0
2226,com.badlogic.gdx.tools.flame.BillboardBatchPanel.3,0.0
2227,com.badlogic.gdx.tools.flame.BillboardBatchPanel.2,0.0
2228,com.badlogic.gdx.Screen,0.0
2229,com.badlogic.gdx.tools.flame.BillboardBatchPanel.1,0.0
2230,com.badlogic.gdx.math.Intersector.MinimumTranslationVector,0.0
2231,com.badlogic.gdx.physics.box2d.joints.WeldJoint,0.0
2232,com.badlogic.gdx.tests.bullet.CollisionWorldTest,0.0
2233,com.badlogic.gdx.math.collision.Segment,0.0
2234,org.jbox2d.pooling.arrays.GeneratorArray,0.0
2235,com.badlogic.gdx.physics.bullet.linearmath.btChunk,0.0
2236,org.jbox2d.particle.ParticleColor,0.0
2237,com.badlogic.gdx.backends.headless.HeadlessPreferences,0.0
2238,com.badlogic.gdx.physics.bullet.softbody.btSoftMultiBodyDynamicsWorld,0.0
2239,com.badlogic.gdx.tests.bullet.OcclusionBuffer.GridPoint3,0.0
2240,com.badlogic.gdx.physics.bullet.dynamics.btContactSolverInfo,0.0
2241,com.badlogic.gdx.tests.lwjgl3.Lwjgl3TestStarter.TestChooser.1,0.0
2242,com.badlogic.gdx.physics.bullet.linearmath.btAngleCompareFunc,0.0
2243,java.util.Locale,0.0
2244,com.badlogic.gdx.physics.bullet.collision.GdxCollisionObjectBridge,0.0
2245,com.badlogic.gdx.utils.reflect.Method,0.0
2246,com.badlogic.gdx.setup.GdxSetupUI.UI.12,0.0
2247,org.jbox2d.particle.ParticleContact,0.0
2248,com.badlogic.gdx.backends.lwjgl3.Lwjgl3GL30,0.0
2249,com.badlogic.gdx.backends.android.AndroidVisibilityListener.1,0.0
2250,com.badlogic.gdx.scenes.scene2d.ui.SelectBox.2,0.0
2251,com.badlogic.gdx.backends.iosrobovm.IOSFileHandle,0.0
2252,com.badlogic.gdx.math.Shape2D,0.0
2253,com.badlogic.gdx.backends.android.DefaultAndroidAudio,0.0
2254,com.badlogic.gdx.math.ConvexHull,0.0
2255,com.badlogic.gdx.scenes.scene2d.ui.SelectBox.1,0.0
2256,com.badlogic.gdx.tests.bullet.SoftMeshTest,0.0
2257,com.badlogic.gdx.tests.DeltaTimeTest,0.0
2258,com.badlogic.gdx.backends.lwjgl3.audio.Wav.WavInputStream,0.0
2259,com.badlogic.gdx.physics.bullet.linearmath.int4,0.0
2260,com.badlogic.gdx.tools.flame.LoaderButton.ParticleEffectLoaderButton,0.0
2261,com.badlogic.gdx.graphics.g2d.freetype.FreeType.Size,0.0
2262,com.badlogic.gdx.backends.lwjgl3.Lwjgl3GL20,0.0
2263,com.badlogic.gdx.physics.bullet.collision.uint_key_func,0.0
2264,com.badlogic.gdx.tests.box2d.DebugRendererTest,0.0
2265,org.jbox2d.dynamics.joints.FrictionJointDef,0.0
2266,com.badlogic.gdx.tests.ActionSequenceTest,0.0
2267,com.badlogic.gdx.setup.GdxSetupUI.UI.11,0.0
2268,com.badlogic.gdx.setup.GdxSetupUI.UI.10,0.0
2269,com.badlogic.gdx.physics.bullet.dynamics.btSliderConstraint,0.0
2270,com.badlogic.gdx.tests.NoncontinuousRenderingTest.2.3,0.0
2271,com.badlogic.gdx.physics.bullet.Bullet.ShapePart,0.0
2272,com.badlogic.gdx.graphics.glutils.VertexArray,0.0
2273,com.badlogic.gdx.Game,0.0
2274,com.badlogic.gdx.physics.bullet.softbody.SWIGTYPE_p_btAlignedObjectArrayT_btSoftBody__Joint_p_t,0.0
2275,org.jbox2d.dynamics.contacts.ContactVelocityConstraint,0.0
2276,com.badlogic.gdx.physics.bullet.collision.btDbvtNode,0.0
2277,com.badlogic.gdx.graphics.glutils.PixmapTextureData,0.0
2278,com.badlogic.gdx.tests.NoncontinuousRenderingTest.7.8.9,0.0
2279,com.badlogic.gdx.physics.bullet.collision.btCollisionConfiguration,0.0
2280,com.badlogic.gdx.utils.ObjectFloatMap.Entry,0.0
2281,com.badlogic.gdx.assets.loaders.SynchronousAssetLoader,0.0
2282,com.badlogic.gdx.tests.g3d.voxel.VoxelChunk,0.0
2283,com.badlogic.gdx.math.MathUtils,0.0
2284,com.badlogic.gdx.graphics.g3d.utils.TextureDescriptor,0.0
2285,com.badlogic.gdx.tests.lwjgl.LwjglCanvasTest.1,0.0
2286,com.badlogic.gdx.tests.ShapeRendererTest,0.0
2287,com.badlogic.gdx.graphics.g3d.particles.ParticleShader.Setters.1,0.0
2288,com.badlogic.gdx.physics.bullet.dynamics.btHingeConstraintDoubleData,0.0
2289,com.badlogic.gdx.graphics.g3d.particles.ParticleShader.Setters.2,0.0
2290,com.badlogic.gdx.physics.bullet.collision.btConvexCast.CastResult,0.0
2291,com.badlogic.gdx.graphics.g3d.particles.ParticleShader.Setters.3,0.0
2292,com.badlogic.gdx.tools.flame.GradientPanel.ColorSlider.ColorPicker.10,0.0
2293,com.badlogic.gdx.assets.loaders.ParticleEffectLoader,0.0
2294,com.badlogic.gdx.graphics.g3d.particles.ParticleShader.Setters.4,0.0
2295,com.badlogic.gdx.maps.tiled.TiledMapRenderer,0.0
2296,com.badlogic.gdx.graphics.g3d.particles.ParticleShader.Setters.5,0.0
2297,com.badlogic.gdx.graphics.g3d.particles.ParticleShader.Setters.6,0.0
2298,com.badlogic.gdx.physics.bullet.dynamics.btTranslationalLimitMotor,0.0
2299,com.badlogic.gdx.tools.flame.ScaleInfluencerPanel,0.0
2300,com.badlogic.gdx.backends.lwjgl.LwjglAWTCanvas,0.0
2301,com.badlogic.gdx.tests.IntersectorOverlapConvexPolygonsTest,0.0
2302,com.badlogic.gdx.scenes.scene2d.utils.FocusListener.FocusEvent.Type,0.0
2303,com.badlogic.gdx.physics.bullet.inversedynamics.InverseDynamics.2,0.0
2304,com.badlogic.gdx.physics.bullet.inversedynamics.InverseDynamics.1,0.0
2305,com.badlogic.gdx.physics.bullet.linearmath.btQuaternionDoubleData,0.0
2306,com.badlogic.gdx.assets.AssetManager,0.0
2307,com.badlogic.gdx.utils.IntSet.IntSetIterator,0.0
2308,com.badlogic.gdx.physics.bullet.inversedynamics.InverseDynamics.4,0.0
2309,com.badlogic.gdx.physics.bullet.linearmath.btSpatialTransformationMatrix.eOutputOperation,0.0
2310,com.badlogic.gdx.tests.bullet.BaseBulletTest,0.0
2311,com.badlogic.gdx.physics.bullet.inversedynamics.InverseDynamics.3,0.0
2312,com.badlogic.gdx.tests.android.Daydream,0.0
2313,com.badlogic.gdx.physics.bullet.collision.btBroadphaseProxy.1,0.0
2314,com.badlogic.gdx.physics.bullet.extras.SWIGTYPE_p_vec3,0.0
2315,com.badlogic.gdx.tests.Gdx2DTest,0.0
2316,com.badlogic.gdx.physics.bullet.collision.btMultiSphereShape,1.0
2317,com.badlogic.gdx.graphics.VertexAttributes.ReadonlyIterable,0.0
2318,com.badlogic.gdx.backends.gwt.GwtApplicationConfiguration,0.0
2319,org.jbox2d.collision.shapes.PolygonShape,0.0
2320,com.badlogic.gdx.backends.android.surfaceview.RatioResolutionStrategy,0.0
2321,com.badlogic.gdx.backends.lwjgl.LwjglCanvas,0.0
2322,com.badlogic.gdx.backends.gwt.widgets.TextInputDialogBox.TextInputDialogListener,0.0
2323,com.badlogic.gdx.math.GeometryUtils,0.0
2324,com.badlogic.gdx.physics.bullet.collision.SWIGTYPE_p_btAlignedObjectArrayT_btFace_t,0.0
2325,com.badlogic.gdx.physics.bullet.softbody.btSoftBody.AJoint,0.0
2326,com.badlogic.gdx.tests.utils.PerspectiveCamController,0.0
